network_provider,asn,domain,route,type,server_info_id
25,25,21,37, None,52113
25,25,21,37, None,52114
25,25,21,37, None,52115
25,25,21,37, None,52138
25,25,21,37, None,52139
25,25,21,37, None,52140
25,25,21,37, None,52143
25,25,21,37, None,52149
25,25,21,37, None,52150
25,25,21,37, None,52151
25,25,21,37, None,52152
25,25,21,37, None,52199
25,25,21,37, None,52201
25,25,21,37, None,52221
25,25,21,37, None,52222
25,25,21,37, None,52223
25,25,21,37, None,52224
25,25,21,37, None,52225
25,25,21,37, None,52248
25,25,21,37, None,52272
25,25,21,37, None,52327
25,25,21,37, None,52328
25,25,21,37, None,52329
25,25,21,37, None,52409
25,25,21,37, None,52425
25,25,21,37, None,52426
25,25,21,37, None,52427
25,25,21,37, None,52428
25,25,21,37, None,52432
25,25,21,37, None,52433
25,25,21,37, None,52434
25,25,21,37, None,52435
25,25,21,37, None,52441
25,25,21,37, None,52442
25,25,21,37, None,52443
25,25,21,37, None,52444
25,25,21,37, None,52448
25,25,21,37, None,52449
25,25,21,37, None,52450
25,25,21,37, None,52534
25,25,21,37, None,52563
25,25,21,37, None,52564
25,25,21,37, None,52565
25,25,21,37, None,52566
25,25,21,37, None,52570
25,25,21,37, None,52580
25,25,21,37, None,52594
25,25,21,37, None,52595
25,25,21,37, None,52596
25,25,21,37, None,52631
25,25,21,37, None,52794
25,25,21,37, None,52847
25,25,21,37, None,52852
25,25,21,37, None,52854
25,25,21,37, None,52856
25,25,21,37, None,52903
25,25,21,37, None,52904
25,25,21,37, None,52905
25,25,21,37, None,52906
25,25,21,37, None,52930
25,25,21,37, None,52953
25,25,21,37, None,53130
25,25,21,37, None,53131
25,25,21,37, None,53132
25,25,21,37, None,53137
25,25,21,37, None,53138
25,25,21,37, None,53139
25,25,21,37, None,53246
25,25,21,37, None,53247
25,25,21,37, None,53248
25,25,21,37, None,53249
25,25,21,37, None,53302
25,25,21,37, None,53518
25,25,21,37, None,53519
25,25,21,37, None,53520
25,25,21,37, None,53522
25,25,21,37, None,53523
25,25,21,37, None,53533
25,25,21,37, None,53535
25,25,21,37, None,53600
25,25,21,37, None,53700
25,25,21,37, None,53701
25,25,21,37, None,53702
25,25,21,37, None,53703
25,25,21,37, None,53728
25,25,21,37, None,53729
25,25,21,37, None,53730
25,25,21,37, None,53879
25,25,21,37, None,53904
25,25,21,37, None,53905
25,25,21,37, None,53906
25,25,21,37, None,53907
25,25,21,37, None,53959
25,25,21,37, None,53960
25,25,21,37, None,53961
25,25,21,37, None,53994
25,25,21,37, None,53995
25,25,21,37, None,53996
25,25,21,37, None,54016
25,25,21,37, None,54026
25,25,21,37, None,54147
25,25,21,37, None,54148
25,25,21,37, None,54149
25,25,21,37, None,54211
25,25,21,37, None,54213
25,25,21,37, None,54214
25,25,21,37, None,54215
25,25,21,37, None,54233
25,25,21,37, None,54234
25,25,21,37, None,54235
25,25,21,37, None,54312
25,25,21,37, None,54340
25,25,21,37, None,54347
25,25,21,37, None,54348
25,25,21,37, None,54349
25,25,21,37, None,54350
25,25,21,37, None,54387
25,25,21,37, None,54388
25,25,21,37, None,54389
25,25,21,37, None,54422
25,25,21,37, None,54423
25,25,21,37, None,54424
25,25,21,37, None,54425
25,25,21,37, None,54435
25,25,21,37, None,54436
25,25,21,37, None,54437
25,25,21,37, None,54438
25,25,21,37, None,54462
25,25,21,37, None,54472
25,25,21,37, None,54473
25,25,21,37, None,54474
25,25,21,37, None,54488
25,25,21,37, None,54502
25,25,21,37, None,54523
25,25,21,37, None,54524
25,25,21,37, None,54525
25,25,21,37, None,54526
25,25,21,37, None,54527
25,25,21,37, None,54572
25,25,21,37, None,54573
25,25,21,37, None,54574
25,25,21,37, None,54616
25,25,21,37, None,54630
25,25,21,37, None,54647
25,25,21,37, None,54648
25,25,21,37, None,54649
25,25,21,37, None,54650
25,25,21,37, None,54661
25,25,21,37, None,54667
25,25,21,37, None,54686
25,25,21,37, None,54715
25,25,21,37, None,54776
25,25,21,37, None,54822
25,25,21,37, None,54823
25,25,21,37, None,54824
25,25,21,37, None,54843
25,25,21,37, None,54844
25,25,21,37, None,54845
25,25,21,37, None,54846
25,25,21,37, None,54872
25,25,21,37, None,54883
25,25,21,37, None,54884
25,25,21,37, None,54885
25,25,21,37, None,54965
25,25,21,37, None,54966
25,25,21,37, None,54967
25,25,21,37, None,54999
25,25,21,37, None,55025
25,25,21,37, None,55106
25,25,21,37, None,55107
25,25,21,37, None,55108
25,25,21,37, None,55109
25,25,21,37, None,55137
25,25,21,37, None,55138
25,25,21,37, None,55139
25,25,21,37, None,55140
25,25,21,37, None,55158
25,25,21,37, None,55159
25,25,21,37, None,55160
25,25,21,37, None,55178
25,25,21,37, None,55190
25,25,21,37, None,55191
25,25,21,37, None,55192
25,25,21,37, None,55193
25,25,21,37, None,55249
25,25,21,37, None,55252
25,25,21,37, None,55253
25,25,21,37, None,55254
25,25,21,37, None,55257
25,25,21,37, None,55258
25,25,21,37, None,55259
25,25,21,37, None,55324
25,25,21,37, None,55325
25,25,21,37, None,55326
25,25,21,37, None,55342
25,25,21,37, None,55388
25,25,21,37, None,55393
25,25,21,37, None,55404
25,25,21,37, None,55440
25,25,21,37, None,55441
25,25,21,37, None,55480
25,25,21,37, None,55481
25,25,21,37, None,55482
25,25,21,37, None,55483
25,25,21,37, None,55485
25,25,21,37, None,55486
25,25,21,37, None,55487
25,25,21,37, None,55488
25,25,21,37, None,55579
25,25,21,37, None,55580
25,25,21,37, None,55581
25,25,21,37, None,55582
25,25,21,37, None,55613
25,25,21,37, None,55614
25,25,21,37, None,55647
25,25,21,37, None,55648
25,25,21,37, None,55649
25,25,21,37, None,55650
25,25,21,37, None,55651
25,25,21,37, None,55652
25,25,21,37, None,55653
25,25,21,37, None,55688
25,25,21,37, None,55689
25,25,21,37, None,55690
25,25,21,37, None,55691
25,25,21,37, None,55721
25,25,21,37, None,55766
25,25,21,37, None,55767
25,25,21,37, None,55768
25,25,21,37, None,55769
25,25,21,37, None,55770
25,25,21,37, None,55795
25,25,21,37, None,55797
25,25,21,37, None,55798
25,25,21,37, None,55799
25,25,21,37, None,55877
25,25,21,37, None,55878
25,25,21,37, None,55879
25,25,21,37, None,55880
25,25,21,37, None,55889
25,25,21,37, None,55890
25,25,21,37, None,55891
25,25,21,37, None,55892
25,25,21,37, None,55893
25,25,21,37, None,55895
25,25,21,37, None,55896
25,25,21,37, None,55897
25,25,21,37, None,55898
25,25,21,37, None,55939
25,25,21,37, None,55940
25,25,21,37, None,55941
25,25,21,37, None,55942
25,25,21,37, None,55959
25,25,21,37, None,55960
25,25,21,37, None,55961
25,25,21,37, None,55962
25,25,21,37, None,55969
25,25,21,37, None,56003
25,25,21,37, None,56004
25,25,21,37, None,56005
25,25,21,37, None,56006
25,25,21,37, None,56045
25,25,21,37, None,56113
25,25,21,37, None,56114
25,25,21,37, None,56115
25,25,21,37, None,56116
25,25,21,37, None,56140
25,25,21,37, None,56143
25,25,21,37, None,56144
25,25,21,37, None,56145
25,25,21,37, None,56146
25,25,21,37, None,56151
25,25,21,37, None,56175
25,25,21,37, None,56176
25,25,21,37, None,56177
25,25,21,37, None,56178
25,25,21,37, None,56181
25,25,21,37, None,56182
25,25,21,37, None,56183
25,25,21,37, None,56184
25,25,21,37, None,56186
25,25,21,37, None,56201
25,25,21,37, None,56208
25,25,21,37, None,56209
25,25,21,37, None,56210
25,25,21,37, None,56211
25,25,21,37, None,56212
25,25,21,37, None,56234
25,25,21,37, None,56235
25,25,21,37, None,56236
25,25,21,37, None,56237
25,25,21,37, None,56238
25,25,21,37, None,56296
25,25,21,37, None,56297
25,25,21,37, None,56298
25,25,21,37, None,56317
25,25,21,37, None,56351
25,25,21,37, None,56361
25,25,21,37, None,56366
25,25,21,37, None,56396
25,25,21,37, None,56404
25,25,21,37, None,56437
25,25,21,37, None,56438
25,25,21,37, None,56439
25,25,21,37, None,56440
25,25,21,37, None,56462
25,25,21,37, None,56474
25,25,21,37, None,56475
25,25,21,37, None,56476
25,25,21,37, None,56477
25,25,21,37, None,56478
25,25,21,37, None,56479
25,25,21,37, None,56480
25,25,21,37, None,56519
25,25,21,37, None,56520
25,25,21,37, None,56521
25,25,21,37, None,56537
25,25,21,37, None,56538
25,25,21,37, None,56539
25,25,21,37, None,56540
25,25,21,37, None,56570
25,25,21,37, None,56571
25,25,21,37, None,56572
25,25,21,37, None,56591
25,25,21,37, None,56599
25,25,21,37, None,56600
25,25,21,37, None,56643
25,25,21,37, None,56644
25,25,21,37, None,56645
25,25,21,37, None,56660
25,25,21,37, None,56667
25,25,21,37, None,56668
25,25,21,37, None,56669
25,25,21,37, None,56670
25,25,21,37, None,56671
25,25,21,37, None,56678
25,25,21,37, None,56685
25,25,21,37, None,56686
25,25,21,37, None,56687
25,25,21,37, None,56688
25,25,21,37, None,56689
25,25,21,37, None,56690
25,25,21,37, None,56691
25,25,21,37, None,56692
25,25,21,37, None,56763
25,25,21,37, None,56775
25,25,21,37, None,56803
25,25,21,37, None,56804
25,25,21,37, None,56809
25,25,21,37, None,56810
25,25,21,37, None,56811
25,25,21,37, None,56812
25,25,21,37, None,56824
25,25,21,37, None,56825
25,25,21,37, None,56826
25,25,21,37, None,56827
25,25,21,37, None,56850
25,25,21,37, None,56851
25,25,21,37, None,56852
25,25,21,37, None,56853
25,25,21,37, None,56909
25,25,21,37, None,56915
25,25,21,37, None,56920
25,25,21,37, None,56921
25,25,21,37, None,56925
25,25,21,37, None,56971
25,25,21,37, None,56982
25,25,21,37, None,56983
25,25,21,37, None,56984
25,25,21,37, None,56987
25,25,21,37, None,56988
25,25,21,37, None,56989
25,25,21,37, None,56990
25,25,21,37, None,57052
25,25,21,37, None,57053
25,25,21,37, None,57054
25,25,21,37, None,57081
25,25,21,37, None,57082
25,25,21,37, None,57083
25,25,21,37, None,57084
25,25,21,37, None,57094
25,25,21,37, None,57096
25,25,21,37, None,57097
25,25,21,37, None,57098
25,25,21,37, None,57124
25,25,21,37, None,57125
25,25,21,37, None,57126
25,25,21,37, None,57127
25,25,21,37, None,57161
25,25,21,37, None,57163
25,25,21,37, None,57199
25,25,21,37, None,57246
25,25,21,37, None,57249
25,25,21,37, None,57268
25,25,21,37, None,57284
25,25,21,37, None,57285
25,25,21,37, None,57286
25,25,21,37, None,57287
25,25,21,37, None,57299
25,25,21,37, None,57300
25,25,21,37, None,57301
25,25,21,37, None,57351
25,25,21,37, None,57352
25,25,21,37, None,57353
25,25,21,37, None,57354
25,25,21,37, None,57355
25,25,21,37, None,57356
25,25,21,37, None,57357
25,25,21,37, None,57362
25,25,21,37, None,57363
25,25,21,37, None,57364
25,25,21,37, None,57365
25,25,21,37, None,57428
25,25,21,37, None,57429
25,25,21,37, None,57430
25,25,21,37, None,57431
25,25,21,37, None,57432
25,25,21,37, None,57433
25,25,21,37, None,57434
25,25,21,37, None,57467
25,25,21,37, None,57471
25,25,21,37, None,57502
25,25,21,37, None,57503
25,25,21,37, None,57504
25,25,21,37, None,57505
25,25,21,37, None,57532
25,25,21,37, None,57533
25,25,21,37, None,57535
25,25,21,37, None,57552
25,25,21,37, None,57553
25,25,21,37, None,57554
25,25,21,37, None,57555
25,25,21,37, None,57618
25,25,21,37, None,57685
25,25,21,37, None,57700
25,25,21,37, None,57701
25,25,21,37, None,57702
25,25,21,37, None,57703
25,25,21,37, None,57715
25,25,21,37, None,57869
25,25,21,37, None,57870
25,25,21,37, None,57871
25,25,21,37, None,57872
25,25,21,37, None,57881
25,25,21,37, None,57896
25,25,21,37, None,57897
25,25,21,37, None,57898
25,25,21,37, None,57899
25,25,21,37, None,57900
25,25,21,37, None,57901
25,25,21,37, None,57902
25,25,21,37, None,57979
25,25,21,37, None,57980
25,25,21,37, None,57981
25,25,21,37, None,57982
25,25,21,37, None,57983
25,25,21,37, None,57986
25,25,21,37, None,57987
25,25,21,37, None,57988
25,25,21,37, None,57989
25,25,21,37, None,57990
25,25,21,37, None,58053
25,25,21,37, None,58060
25,25,21,37, None,58061
25,25,21,37, None,58062
25,25,21,37, None,58068
25,25,21,37, None,58069
25,25,21,37, None,58070
25,25,21,37, None,58071
25,25,21,37, None,58118
25,25,21,37, None,58119
25,25,21,37, None,58206
25,25,21,37, None,58207
25,25,21,37, None,58221
25,25,21,37, None,58222
25,25,21,37, None,58223
25,25,21,37, None,58224
25,25,21,37, None,58237
25,25,21,37, None,58238
25,25,21,37, None,58239
25,25,21,37, None,58272
25,25,21,37, None,58274
25,25,21,37, None,58346
25,25,21,37, None,58347
25,25,21,37, None,58348
25,25,21,37, None,58349
25,25,21,37, None,58361
25,25,21,37, None,58362
25,25,21,37, None,58363
25,25,21,37, None,58370
25,25,21,37, None,58371
25,25,21,37, None,58372
25,25,21,37, None,58396
25,25,21,37, None,58397
25,25,21,37, None,58398
25,25,21,37, None,58403
25,25,21,37, None,58404
25,25,21,37, None,58405
25,25,21,37, None,58406
25,25,21,37, None,58433
25,25,21,37, None,58444
25,25,21,37, None,58572
25,25,21,37, None,58588
25,25,21,37, None,58598
25,25,21,37, None,58655
25,25,21,37, None,58656
25,25,21,37, None,58657
25,25,21,37, None,58658
25,25,21,37, None,58659
25,25,21,37, None,58672
25,25,21,37, None,58692
25,25,21,37, None,58718
25,25,21,37, None,58719
25,25,21,37, None,58720
25,25,21,37, None,58721
25,25,21,37, None,58805
25,25,21,37, None,58806
25,25,21,37, None,58807
25,25,21,37, None,58808
25,25,21,37, None,58812
25,25,21,37, None,58813
25,25,21,37, None,58814
25,25,21,37, None,58818
25,25,21,37, None,58827
25,25,21,37, None,58828
25,25,21,37, None,58829
25,25,21,37, None,58830
25,25,21,37, None,58907
25,25,21,37, None,58946
25,25,21,37, None,58948
25,25,21,37, None,58949
25,25,21,37, None,58950
25,25,21,37, None,58951
25,25,21,37, None,58952
25,25,21,37, None,58973
25,25,21,37, None,58974
25,25,21,37, None,58975
25,25,21,37, None,58976
25,25,21,37, None,59007
25,25,21,37, None,59008
25,25,21,37, None,59009
25,25,21,37, None,59010
25,25,21,37, None,59062
25,25,21,37, None,59064
25,25,21,37, None,59075
25,25,21,37, None,59080
25,25,21,37, None,59081
25,25,21,37, None,59082
25,25,21,37, None,59128
25,25,21,37, None,59129
25,25,21,37, None,59130
25,25,21,37, None,59152
25,25,21,37, None,59153
25,25,21,37, None,59154
25,25,21,37, None,59155
25,25,21,37, None,59174
25,25,21,37, None,59175
25,25,21,37, None,59176
25,25,21,37, None,59177
25,25,21,37, None,59207
25,25,21,37, None,59222
25,25,21,37, None,59228
25,25,21,37, None,59229
25,25,21,37, None,59230
25,25,21,37, None,59231
25,25,21,37, None,59250
25,25,21,37, None,59251
25,25,21,37, None,59252
25,25,21,37, None,59253
25,25,21,37, None,59263
25,25,21,37, None,59278
25,25,21,37, None,59279
25,25,21,37, None,59280
25,25,21,37, None,59281
25,25,21,37, None,59282
25,25,21,37, None,59283
25,25,21,37, None,59284
25,25,21,37, None,59285
25,25,21,37, None,59301
25,25,21,37, None,59329
25,25,21,37, None,59330
25,25,21,37, None,59331
25,25,21,37, None,59332
25,25,21,37, None,59333
25,25,21,37, None,59342
25,25,21,37, None,59352
25,25,21,37, None,59370
25,25,21,37, None,59377
25,25,21,37, None,59378
25,25,21,37, None,59379
25,25,21,37, None,59380
25,25,21,37, None,59463
25,25,21,37, None,59464
25,25,21,37, None,59465
25,25,21,37, None,59466
25,25,21,37, None,59469
25,25,21,37, None,59480
25,25,21,37, None,59488
25,25,21,37, None,59489
25,25,21,37, None,59511
25,25,21,37, None,59558
25,25,21,37, None,59593
25,25,21,37, None,59661
25,25,21,37, None,59662
25,25,21,37, None,59663
25,25,21,37, None,59664
25,25,21,37, None,59680
25,25,21,37, None,59681
25,25,21,37, None,59682
25,25,21,37, None,59683
25,25,21,37, None,59684
25,25,21,37, None,59697
25,25,21,37, None,59698
25,25,21,37, None,59699
25,25,21,37, None,59700
25,25,21,37, None,59701
25,25,21,37, None,59702
25,25,21,37, None,59703
25,25,21,37, None,59727
25,25,21,37, None,59728
25,25,21,37, None,59729
25,25,21,37, None,59730
25,25,21,37, None,59757
25,25,21,37, None,59758
25,25,21,37, None,59759
25,25,21,37, None,59821
25,25,21,37, None,59830
25,25,21,37, None,59834
25,25,21,37, None,59835
25,25,21,37, None,59847
25,25,21,37, None,59900
25,25,21,37, None,59940
25,25,21,37, None,59941
25,25,21,37, None,59942
25,25,21,37, None,59943
25,25,21,37, None,59944
25,25,21,37, None,59946
25,25,21,37, None,59947
25,25,21,37, None,59948
25,25,21,37, None,60074
25,25,21,37, None,60075
25,25,21,37, None,60076
25,25,21,37, None,60077
25,25,21,37, None,60082
25,25,21,37, None,60083
25,25,21,37, None,60084
25,25,21,37, None,60085
25,25,21,37, None,60104
25,25,21,37, None,60112
25,25,21,37, None,60228
25,25,21,37, None,60229
25,25,21,37, None,60230
25,25,21,37, None,60244
25,25,21,37, None,60245
25,25,21,37, None,60246
25,25,21,37, None,60346
25,25,21,37, None,60347
25,25,21,37, None,60348
25,25,21,37, None,60349
25,25,21,37, None,60351
25,25,21,37, None,60352
25,25,21,37, None,60353
25,25,21,37, None,60369
25,25,21,37, None,60371
25,25,21,37, None,60395
25,25,21,37, None,60396
25,25,21,37, None,60397
25,25,21,37, None,60398
25,25,21,37, None,60455
25,25,21,37, None,60456
25,25,21,37, None,60457
25,25,21,37, None,60458
25,25,21,37, None,60503
25,25,21,37, None,60508
25,25,21,37, None,60532
25,25,21,37, None,60533
25,25,21,37, None,60534
25,25,21,37, None,60535
25,25,21,37, None,60558
25,25,21,37, None,60562
25,25,21,37, None,60573
25,25,21,37, None,60584
25,25,21,37, None,60585
25,25,21,37, None,60586
25,25,21,37, None,60620
25,25,21,37, None,60640
25,25,21,37, None,60641
25,25,21,37, None,60642
25,25,21,37, None,60643
25,25,21,37, None,60665
25,25,21,37, None,60666
25,25,21,37, None,60667
25,25,21,37, None,60668
25,25,21,37, None,60684
25,25,21,37, None,60726
25,25,21,37, None,60727
25,25,21,37, None,60728
25,25,21,37, None,60729
25,25,21,37, None,60794
25,25,21,37, None,60795
25,25,21,37, None,60796
25,25,21,37, None,60797
25,25,21,37, None,60841
25,25,21,37, None,60851
25,25,21,37, None,60900
25,25,21,37, None,60974
25,25,21,37, None,60992
25,25,21,37, None,60993
25,25,21,37, None,60994
25,25,21,37, None,60995
25,25,21,37, None,61015
25,25,21,37, None,61016
25,25,21,37, None,61017
25,25,21,37, None,61051
25,25,21,37, None,61052
25,25,21,37, None,61053
25,25,21,37, None,61054
25,25,21,37, None,61055
25,25,21,37, None,61056
25,25,21,37, None,61057
25,25,21,37, None,61247
25,25,21,37, None,61248
25,25,21,37, None,61249
25,25,21,37, None,61250
25,25,21,37, None,61251
25,25,21,37, None,61253
25,25,21,37, None,61259
25,25,21,37, None,61260
25,25,21,37, None,61261
25,25,21,37, None,61271
25,25,21,37, None,61279
25,25,21,37, None,61280
25,25,21,37, None,61281
25,25,21,37, None,61282
25,25,21,37, None,61290
25,25,21,37, None,61299
25,25,21,37, None,61350
25,25,21,37, None,61351
25,25,21,37, None,61352
25,25,21,37, None,61388
25,25,21,37, None,61389
25,25,21,37, None,61390
25,25,21,37, None,61391
25,25,21,37, None,61429
25,25,21,37, None,61430
25,25,21,37, None,61431
25,25,21,37, None,61432
25,25,21,37, None,61457
25,25,21,37, None,61458
25,25,21,37, None,61459
25,25,21,37, None,61463
25,25,21,37, None,61464
25,25,21,37, None,61465
25,25,21,37, None,61481
25,25,21,37, None,61482
25,25,21,37, None,61486
25,25,21,37, None,61488
25,25,21,37, None,61489
25,25,21,37, None,61490
25,25,21,37, None,61491
25,25,21,37, None,61542
25,25,21,37, None,61543
25,25,21,37, None,61544
25,25,21,37, None,61545
25,25,21,37, None,61583
25,25,21,37, None,61584
25,25,21,37, None,61585
25,25,21,37, None,61613
25,25,21,37, None,61614
25,25,21,37, None,61615
25,25,21,37, None,61616
25,25,21,37, None,61617
25,25,21,37, None,61637
25,25,21,37, None,61679
25,25,21,37, None,61696
25,25,21,37, None,61697
25,25,21,37, None,61698
25,25,21,37, None,61699
25,25,21,37, None,61719
25,25,21,37, None,61725
25,25,21,37, None,61727
25,25,21,37, None,61735
25,25,21,37, None,61736
25,25,21,37, None,61737
25,25,21,37, None,61757
25,25,21,37, None,61771
25,25,21,37, None,61781
25,25,21,37, None,61792
25,25,21,37, None,61821
25,25,21,37, None,61848
25,25,21,37, None,61849
25,25,21,37, None,61850
25,25,21,37, None,61851
25,25,21,37, None,61876
25,25,21,37, None,61905
25,25,21,37, None,61906
25,25,21,37, None,61907
25,25,21,37, None,61908
25,25,21,37, None,61965
25,25,21,37, None,62009
